timestamp,distance_cm
2025-05-05T12:40:48.360968,170.6
2025-05-05T12:40:48.587139,170.3
2025-05-05T12:40:48.755566,159.8
2025-05-05T12:40:48.926488,170.5
2025-05-05T12:40:49.097046,155.3
2025-05-05T12:40:49.268602,170.9
2025-05-05T12:40:49.429073,7.2
2025-05-05T12:40:49.482030,6.8
2025-05-05T12:40:49.651682,170.5
2025-05-05T12:40:49.880678,170.8
2025-05-05T12:40:50.060340,170.9
2025-05-05T12:40:50.231244,170.9
2025-05-05T12:40:50.401995,170.5
2025-05-05T12:40:50.575431,170.6
2025-05-05T12:40:50.745621,171.0
2025-05-05T12:40:50.919481,170.9
2025-05-05T12:40:51.091990,203.9
2025-05-05T12:40:51.251693,7.0
2025-05-05T12:40:51.305087,7.1
2025-05-05T12:40:51.463925,5.1
2025-05-05T12:40:51.636056,202.7
2025-05-05T12:40:51.864847,7.4
2025-05-05T12:40:52.022794,5.6
2025-05-05T12:40:52.076266,5.0
2025-05-05T12:40:52.235633,4.7
2025-05-05T12:40:52.397350,4.7
2025-05-05T12:40:52.556241,4.7
2025-05-05T12:40:52.721566,5.5
2025-05-05T12:40:52.880868,9.1
2025-05-05T12:40:53.039994,5.6
2025-05-05T12:40:53.199305,6.0
2025-05-05T12:40:53.360018,3.5
2025-05-05T12:40:53.527332,4.8
2025-05-05T12:40:53.686910,3.0
2025-05-05T12:40:53.847878,2.5
2025-05-05T12:40:54.006762,2.5
2025-05-05T12:40:54.167547,2.8
2025-05-05T12:40:54.327272,4.2
2025-05-05T12:40:54.487119,14.3
2025-05-05T12:40:54.656155,170.1
2025-05-05T12:40:54.880960,170.5
2025-05-05T12:40:55.050880,170.2
2025-05-05T12:40:55.222390,170.5
2025-05-05T12:40:55.393142,170.7
2025-05-05T12:40:55.563439,171.2
2025-05-05T12:40:55.722816,5.5
2025-05-05T12:40:55.787888,170.9
2025-05-05T12:40:56.009587,5.9
2025-05-05T12:40:56.178995,172.6
2025-05-05T12:40:56.353298,170.5
2025-05-05T12:40:56.523592,170.5
2025-05-05T12:40:56.694285,170.8
2025-05-05T12:40:56.854119,6.5
2025-05-05T12:40:56.907502,8.0
2025-05-05T12:40:57.077946,170.8
2025-05-05T12:40:57.304802,170.5
2025-05-05T12:40:57.474818,170.9
2025-05-05T12:40:57.646693,170.9
2025-05-05T12:40:57.818400,170.5
2025-05-05T12:40:57.990690,170.9
2025-05-05T12:40:58.162892,170.5
2025-05-05T12:40:58.335030,170.6
2025-05-05T12:40:58.508043,170.8
2025-05-05T12:40:58.680005,171.1
2025-05-05T12:40:58.852041,170.9
2025-05-05T12:40:59.023195,170.7
2025-05-05T12:40:59.194061,170.8
2025-05-05T12:40:59.364065,170.7
2025-05-05T12:40:59.535247,170.8
2025-05-05T12:40:59.704773,170.5
2025-05-05T12:40:59.883826,170.6
2025-05-05T12:41:00.055684,171.0
2025-05-05T12:41:00.225309,170.5
2025-05-05T12:41:00.395664,171.0
2025-05-05T12:41:00.568265,170.5
2025-05-05T12:41:00.739878,171.0
2025-05-05T12:41:00.912447,170.5
2025-05-05T12:41:01.082953,170.9
2025-05-05T12:41:01.247122,52.2
2025-05-05T12:41:01.414927,116.6
2025-05-05T12:41:01.583031,135.0
2025-05-05T12:41:01.753054,170.5
2025-05-05T12:41:01.922866,170.1
2025-05-05T12:41:02.098747,170.9
